project,sha,author,commit_date,is_bug
'testproject','d54af475726a5e832721591bba9b2755de8e886f','Kevin Sawicki','2012-06-25','True'
'testproject','1a1497d47d68a158596c478de0e65350db2396b9','Kevin Sawicki','2012-06-25','True'
'testproject','b6220cab30b1c6e4180c93eb5da3166520afdc5c','Kevin Sawicki','2012-06-25','False'
'testproject','4f92e723a502ad7989c2f919ea28436a819aa18b','Kevin Sawicki','2012-06-25','False'
'testproject','8ea760cad93c7213bd9a4ebca038310f62049646','Kevin Sawicki','2012-06-25','True'
'testproject','887e0928616529047e6110c5c1b470640b941378','Kevin Sawicki','2012-06-22','False'
'testproject','7b843f44d8be6df48c95f017725fdfe38785a633','Kevin Sawicki','2012-06-22','False'
'testproject','b7576f50b3da5d0ee2870e9b02a7bd5bf7c3f2bf','Kevin Sawicki','2012-06-22','False'
'testproject','e060bafaf1ada38aaf6aaf956c75e85193e94a2a','Kevin Sawicki','2012-06-22','False'
'testproject','267827e35550b2317a5929f4da5a55619f043909','Kevin Sawicki','2012-06-22','False'
'testproject','ed0c8c4b99cf6d80de872ed67f30efc70d590db7','Kevin Sawicki','2012-06-22','False'
'testproject','edfd7c6cfff82626332164498bc44ed9e119a48a','Kevin Sawicki','2012-06-22','False'
'testproject','ec3ea6e3880028f1ccf7a9122c09cfb9db709693','Kevin Sawicki','2012-06-22','False'
'testproject','4f02e28ae8b0f66dbb7897737d1ad7aaa8ebfebf','Kevin Sawicki','2012-06-22','False'
'testproject','4ead634eaee3d5b81604d2392e1c7078ace05236','Kevin Sawicki','2012-06-22','False'
'testproject','454832bd229e25144217b4a9b965fbf48a18b523','Kevin Sawicki','2012-06-18','False'
'testproject','9589f5d6b77bc8e9d466969549383152c6382295','Kevin Sawicki','2012-06-18','False'
'testproject','cf8956f9021caec66d024cfe10fdfb365ef06668','Kevin Sawicki','2012-06-15','False'
'testproject','7429e82d7a9719834623ea8a09aacaead35010ef','Kevin Sawicki','2012-06-15','False'
'testproject','898b7dbb7aeaa71ce9b660b061d0eac84bc46893','Kevin Sawicki','2012-06-15','False'
'testproject','19c3e77dec412a771770800018a6790967112e6c','Kevin Sawicki','2012-06-15','False'
'testproject','e1fb98a51b3a0caa29e404ed3df348cec48b373e','Kevin Sawicki','2012-06-15','False'
'testproject','123fb586e11844ee8d09f91eef527d0a05bbe2a8','Kevin Sawicki','2012-06-15','True'
'testproject','5a87a65e464879ff39af6e75da7c4726b333b37b','Kevin Sawicki','2012-06-15','False'
'testproject','a3e2b981e41d291c023e65ff37360e4f5cfed977','Kevin Sawicki','2012-06-15','False'
'testproject','9b8671ceaac4a697a778fd3df46fd3f8848a485a','Kevin Sawicki','2012-06-15','False'
'testproject','90a3257a6d955260f9751d56d396bf013364adae','Kevin Sawicki','2012-06-14','False'
'testproject','9064b94166fa4efd7d0a0041c41a0746c492b33c','Kevin Sawicki','2012-06-14','False'
'testproject','57ad59bfb38a0d75479d86b7ca7c9f67b19b59b8','Kevin Sawicki','2012-06-14','False'
'testproject','a7715aa70898ff99b47c29ac6c4be2149a431638','Kevin Sawicki','2012-06-14','False'
'testproject','8faa527faf129b11cbabd409afabeacff9b13d71','Kevin Sawicki','2012-06-14','False'
'testproject','be25c5773d4d8e89b22f9851741b99854859427b','Kevin Sawicki','2012-06-14','False'
'testproject','0b3acd900a9c41d01b3f4e4b0ffbc11c3c172740','Kevin Sawicki','2012-06-14','False'
'testproject','a899c07fba5cd7bb5836cf93e805f1990275bcea','Kevin Sawicki','2012-06-14','False'
'testproject','15ccbab7a36a18af0fe6419c6623da64a3b66694','Kevin Sawicki','2012-06-14','False'
'testproject','f247ce068231f6632b3f58d43f0e4dc912a5d4f6','Kevin Sawicki','2012-06-13','True'
'testproject','2ff66e4677fb4fc72060a6feeea44a327548abf2','Kevin Sawicki','2012-06-13','False'
'testproject','6533eb218449015c1ce43ed0f23bc8fb802916e5','Kevin Sawicki','2012-06-13','False'
'testproject','906118ae5ad9c08395e16a1d146092f875cdc0e9','Kevin Sawicki','2012-06-13','False'
'testproject','b97228c8fe35f1570af3e655d1eece11052c2cd6','Kevin Sawicki','2012-06-13','False'
'testproject','abd82a68e2917f753c38c487524759746f11c5b4','Kevin Sawicki','2012-06-13','False'
'testproject','2ce1ee1e3811a4808a83ac848a3e9c830a8f1fd4','Kevin Sawicki','2012-06-13','False'
'testproject','5f1c46347c610581841b1c67e1356af9297cd914','Kevin Sawicki','2012-06-13','False'
'testproject','8716fdf51203d4a4d7035d49583a673f145be41d','Kevin Sawicki','2012-06-13','False'
'testproject','db815ad24f61c9fac9e41daeb26d065e7b8967d4','Kevin Sawicki','2012-06-13','False'
'testproject','9a13a1b429ae83ad8d4c6080ff9f751cfc084284','Kevin Sawicki','2012-06-13','False'
'testproject','726b25df229cd762f4cc1e583b4728c14cbdf25d','Kevin Sawicki','2012-06-13','False'
'testproject','7c0ddc15702ab04005f57543b19aa58a18086cc3','Kevin Sawicki','2012-06-13','False'
'testproject','d8833206d22b8f34cbac408b6eb0a6627297c269','Kevin Sawicki','2012-06-13','False'
'testproject','f002d503f1caf39e90d487f1c5a39f8c0e4d9190','Kevin Sawicki','2012-06-13','False'
'testproject','0c3f95e06b614de5009692583deb5bed7edb6f85','Kevin Sawicki','2012-06-12','True'
'testproject','549b19016a460ec531eb027476aaaccb8328c7ae','Kevin Sawicki','2012-06-12','False'
'testproject','77e0c7ffc914b0210376b3e92def23b267609a35','Kevin Sawicki','2012-06-12','False'
'testproject','b362dbc5da78a2c2bce52e18734b45b175a3c7d0','Kevin Sawicki','2012-06-12','False'
'testproject','b1207e12188e5f83dcd7f6053a7ba2e2bdb3c4d2','Kevin Sawicki','2012-06-12','False'
'testproject','d26d1148abb002a57d1901f814f910116a9fea33','Kevin Sawicki','2012-06-12','False'
'testproject','02b1972a812fc40e459e0be2db149d4645fde098','Kevin Sawicki','2012-06-12','False'
'testproject','98d7117e3050a1e47d5b090903df833bb2aca3b0','Kevin Sawicki','2012-06-12','False'
'testproject','7bff4d97343c738663e46cf7ab4bf58d877bddf2','Kevin Sawicki','2012-06-12','False'
'testproject','3c96c128503ca589d736a82bb3f23f9b9adaeab2','Kevin Sawicki','2012-06-12','False'
'testproject','b7e45a3fba722c5580bf543d4be80257f9b54565','Kevin Sawicki','2012-06-12','False'
'testproject','4f0e4f074e430c4b7c1d88d4eff719478449e16f','Kevin Sawicki','2012-06-12','False'
'testproject','92c3db872cc1f8390d5e4d75a90ae26914b1ce93','Kevin Sawicki','2012-06-12','False'
'testproject','54febf9a1280409a9058a49979d508bae604b471','Kevin Sawicki','2012-06-12','False'
'testproject','2f2e200c870846cc96ad623b91ff39791e6bb456','Kevin Sawicki','2012-06-12','False'
'testproject','a58ca61cfad8eee755d2d0135ab7eaabdd678242','Kevin Sawicki','2012-06-12','False'
'testproject','e9a03f301067c541d7522334e2b64dab79f3c3ae','Kevin Sawicki','2012-06-12','False'
'testproject','8d952e9899275d3e1fa87e6a98c2a90399b6e2df','Kevin Sawicki','2012-06-12','False'
'testproject','84dee1216b0f9d3dcac96e3e5f382c246207b926','Kevin Sawicki','2012-06-12','False'
'testproject','99fe460800d62d10cbd202557ab32d756eeb1e09','Kevin Sawicki','2012-06-12','False'
'testproject','c5a99eb876192ceb71c357366b74e5e4ec9c7626','Kevin Sawicki','2012-06-12','False'
'testproject','0af4c0664fa7f93bdbfd26109a9e027d458df989','Kevin Sawicki','2012-06-12','False'
'testproject','458204ebdddca90c94f1421e3e4e2cd0adc2f62f','Kevin Sawicki','2012-06-12','True'
'testproject','abbebdb68b6900fc10ae753d8cc395dde2c01a5a','Kevin Sawicki','2012-06-11','False'
'testproject','0d3a167e9a13e3912c28f196c2ad396ecebfc5e1','Kevin Sawicki','2012-06-11','False'
'testproject','c183b2405d99948e923cd799a1e26104ab0561f1','Kevin Sawicki','2012-06-11','False'
'testproject','ffe3d7d0f52e2e8c9a4e2b8b505103d8256dda22','Kevin Sawicki','2012-06-11','False'
'testproject','8ba30e453533ff06092bdfb438949f667d32691d','Kevin Sawicki','2012-06-11','False'
'testproject','8165b1e3abedb03c407964d5944c1346d5379b38','Kevin Sawicki','2012-06-11','False'
'testproject','5817fd7b80c6ac18360207894a7aa13b0bbd7c42','Kevin Sawicki','2012-06-08','False'
'testproject','367f59f18b51745a4ff26b3cc74ac5e2e36bec83','Kevin Sawicki','2012-06-08','True'
'testproject','5dd78f524e1d2dbdece4be3b7d328a03c6bc693d','Kevin Sawicki','2012-06-08','False'
'testproject','535ab23f94c3716d8b7ed88f5cf1971996a32d2a','Kevin Sawicki','2012-06-08','False'
'testproject','01b42117bab5ca47b66aaa7ea5634cbf5923de4b','Kevin Sawicki','2012-06-07','False'
'testproject','73aeb168e095425d9f8cd7a7eb2c86796a5d0e39','Kevin Sawicki','2012-06-07','False'
'testproject','fb87e8e7096afd1e66de81dc000e3e00d243e192','Kevin Sawicki','2012-06-07','False'
'testproject','d2ffd6aacd830259dae7c7f3612c1b67f8672a7c','Kevin Sawicki','2012-06-06','False'
'testproject','c04584bcb795d922af64eb7d1c06cdfca809e650','Kevin Sawicki','2012-06-06','False'
'testproject','3d811280bc3e46c19e27fb21cb561f8c5a594234','Kevin Sawicki','2012-06-06','True'
'testproject','e3d4a4dbc02909acfab42d8744b4e2813af9b61b','Kevin Sawicki','2012-06-06','False'
'testproject','b15ef74fbef1a26eff8e4a09602c1b4633a35640','Kevin Sawicki','2012-06-06','True'
'testproject','4b0b031b31bd9a8318c168c0c7df94caba413835','Kevin Sawicki','2012-06-06','True'
'testproject','e1a20b57c69e80694f80497c0fb0bcefcee90e63','Kevin Sawicki','2012-06-06','False'
'testproject','fb831160fd8dede0cca8dc47eae34c9ee11d2173','Kevin Sawicki','2012-06-06','False'
'testproject','eaee718c56b79d266a210be4e0be90c925120d6d','Kevin Sawicki','2012-06-06','False'
'testproject','391a0f34103a521fcc2d8e15410d63b3ba0d1782','Kevin Sawicki','2012-06-06','False'
'testproject','088e96ec67ed4e93128e2e87a3efe681721a81f7','Kevin Sawicki','2012-06-06','True'
'testproject','a02c3b17b57167038dcdf06c32be800f7ed2f699','Kevin Sawicki','2012-06-06','False'
'testproject','58627336cac4c7dafe84f3d90cf24a97b29ae5b7','Kevin Sawicki','2012-06-06','False'
'testproject','9f810e237760939f3947f1966649c58f40bfdaba','Kevin Sawicki','2012-06-06','False'
'testproject','362a2f2434c24aea6a661771e34046a3ec10b863','Kevin Sawicki','2012-06-06','False'
'testproject','a43747dd84402b8910851333805d1210bc1d0115','Kevin Sawicki','2012-06-06','False'
'testproject','099ca74487a73400a84be6e818a868694238078b','Kevin Sawicki','2012-06-05','False'
'testproject','bbe7d6f3cb14bb9ea6a7a5cbed713393decfc8cd','Kevin Sawicki','2012-06-05','False'
'testproject','bf236527280b3a600d593f571b6a14323bd61100','Kevin Sawicki','2012-06-05','False'
'testproject','f5802a259957843851ea1c86b3bc7b209026a054','Kevin Sawicki','2012-06-05','False'
'testproject','98bf653c3975e68acc59e4c262ffcbfe412055aa','Kevin Sawicki','2012-06-05','False'
'testproject','c2c9018de3fd3e44ddbe17489b87f4216ea63e78','Kevin Sawicki','2012-06-05','False'
'testproject','123cedea34fb95dc705f79f903cda3a5756c86b8','Kevin Sawicki','2012-06-05','False'
'testproject','ffc0970aa65573a59ce8e4daed5c6b0898a3518c','Kevin Sawicki','2012-06-05','False'
'testproject','f040af9cad0fbb325535a92b132d443a01ae2cdc','Kevin Sawicki','2012-06-05','False'
'testproject','358993bb1a962632808dec644987b51b3e657464','Kevin Sawicki','2012-06-05','False'
'testproject','214dc5f3f8cb2776db4828386986841bfe07d133','Kevin Sawicki','2012-06-05','False'
'testproject','b6117fff88dede3a0fe25002e961468fe51a5831','Kevin Sawicki','2012-06-05','False'
'testproject','54fa9f3afa41bacf15f9bef3c6ce167395f30fe4','Kevin Sawicki','2012-06-05','True'
'testproject','f1f437ded6c98a46dedd01cad147f998e778ca0a','Kevin Sawicki','2012-06-05','False'
'testproject','77080b5beecd38d2bb261f2fd0c4f86d856ef009','Kevin Sawicki','2012-06-05','False'
'testproject','dabb068830888731016296a31940484b26ec4564','Kevin Sawicki','2012-06-05','False'
'testproject','f60c5301179f440fa3c4f47cd5306119d103ab5a','Kevin Sawicki','2012-06-05','False'
'testproject','dcad86bc309b7c49c41fb07838ababf5504d72ef','Kevin Sawicki','2012-06-04','False'
'testproject','80199ed0b6b312d4d43e15120de178797d7c697c','Kevin Sawicki','2012-06-04','False'
'testproject','e98af5053317020849cdaeeb217a32e61cf12b8f','Kevin Sawicki','2012-06-04','False'
'testproject','237782b66644096b044abd9437c80c2c5a338588','Kevin Sawicki','2012-06-04','True'
'testproject','4d5594421564d8471e0cd3a1dafbc6fc590d83c2','Kevin Sawicki','2012-06-01','True'
'testproject','ee08730a226edb9db8e6d707797765804111c551','Kevin Sawicki','2012-06-01','False'
'testproject','87ee5a21c1a586942547e6162aa87caa71bf6f4b','Kevin Sawicki','2012-06-01','False'
'testproject','22d942930d29031ba8e0d5cebeeaa41ca72099fa','Kevin Sawicki','2012-06-01','False'
'testproject','3fa652c79ee87f38d08a84dce6d4cca3aa30bfa6','Kevin Sawicki','2012-06-01','False'
'testproject','b6acbe856af953db9493ebb4ce34d0194d2f3055','Kevin Sawicki','2012-06-01','False'
'testproject','41fb1abb607442458565bf97f3a6bae5d193cabe','Kevin Sawicki','2012-06-01','False'
'testproject','eb047945c1f47e8abe96fbe0eacc57f94db441e0','Kevin Sawicki','2012-06-01','True'
'testproject','9f4730fd584d65f96f7c59bd82d84c9c72bb1b18','Kevin Sawicki','2012-06-01','False'
'testproject','0eb394f845a11984d77534c863c99f52b5a90659','Kevin Sawicki','2012-06-01','False'
'testproject','b0114bbd95f0927bebb71f8313c3265b24eee074','Kevin Sawicki','2012-06-01','False'
'testproject','f5b69579c497e3004eefc4de7d7674a9aa34fe86','Kevin Sawicki','2012-06-01','False'
'testproject','afe41a98d53b47345a091b36a1e3590d1579cee2','Kevin Sawicki','2012-06-01','False'
'testproject','81abc395dbbd1ab6618c4799b48289189e8a539d','Kevin Sawicki','2012-06-01','True'
'testproject','a764b32fc9350a37f363118657c12bf8aa18112b','Kevin Sawicki','2012-06-01','False'
'testproject','bbac16a226db1ceba723a3ba40f48b66094c344f','Kevin Sawicki','2012-06-01','False'
'testproject','dc7c868c63af5527545f2120d5b459edbf496ae5','Kevin Sawicki','2012-06-01','False'
'testproject','fa75f1093fe90fcc4ea0c3977f97c14637604cd9','Kevin Sawicki','2012-06-01','False'
'testproject','1b01552d95206fa6beafc12e77dff343f7a9f0a6','Kevin Sawicki','2012-05-31','True'
'testproject','70759fcebad9aebb9a552643020725336f89aebf','Kevin Sawicki','2012-05-31','True'
'testproject','b1507fcc8e38f763a9c73dbe4811fcedd46bbe71','Kevin Sawicki','2012-05-31','True'
'testproject','947a0278cfb72aec63f84f53407123dfdce4ce6d','Kevin Sawicki','2012-05-31','False'
'testproject','ac7e4659d6bb0870684850f80c7e80aee4e94cf8','Kevin Sawicki','2012-05-31','True'
'testproject','10384281a1f83612ee7da1cf5ff03893b6fac6ab','Kevin Sawicki','2012-05-31','True'
'testproject','6dc3885fbf42d7fa11ac4e76a558076a7db46c58','Kevin Sawicki','2012-05-31','False'
'testproject','aa4ef80d967c7b1d7f614bd02afa800a60b7c082','Matt Graham','2012-05-30','False'
'testproject','43e3b7865886b0875526d17652d1e788856a4bda','Kevin Sawicki','2012-05-30','False'
'testproject','ca4247f2e958eb0376437ec89fddc54492ad1049','Kevin Sawicki','2012-05-30','False'
'testproject','4195c54fa86f3a7b27eb115aa17e0c5ab657a603','Kevin Sawicki','2012-05-30','False'
'testproject','098086cabcfb32c0255a1af3afbb3d6541cffe15','Kevin Sawicki','2012-05-29','False'
'testproject','e166954b4ec6a9081546eaba1b4a6c21ff49e2bf','Kevin Sawicki','2012-05-29','False'
'testproject','19855f2258dd556d1dc44e7599495c1aa0e7199d','Kevin Sawicki','2012-05-29','False'
'testproject','abda855b0c5f8a375bfe5d5ba6c13efb4f13744c','Kevin Sawicki','2012-05-29','False'
'testproject','2bd76d1c95306e9923990131b84a34e527579132','Kevin Sawicki','2012-05-29','False'
'testproject','0ebc05efe2c39a8e66143343510041563ce70925','Kevin Sawicki','2012-05-29','False'
'testproject','afc348ed1bdd290e2a10c9e2fc4648075ad3e99b','Kevin Sawicki','2012-05-29','True'
'testproject','2685a6fd3aac3c64da32765d42b769ff58bc1d29','Kevin Sawicki','2012-05-29','False'
'testproject','faab1f0f8881a81e5f47294e57ccc9cd39c95fa9','Kevin Sawicki','2012-05-29','False'
'testproject','096689cbafc2ba988e3320fa4ea151523398e266','Kevin Sawicki','2012-05-29','False'
'testproject','b90991335cf910e4b9d1e74a35d7f855d9fd7d05','Kevin Sawicki','2012-05-29','False'
'testproject','cb13290d6aa13b849731808b0068fddebc2a5df2','Kevin Sawicki','2012-05-29','False'
'testproject','749ccf1ae6d4086e33fa78df878a55a39e50f3c7','Kevin Sawicki','2012-05-29','False'
'testproject','6ff6679ebe81173ac1730705d869009b8ee8e733','Kevin Sawicki','2012-05-29','False'
'testproject','c7201526a2a7187002a60c2e0834240029a8c487','Kevin Sawicki','2012-05-29','False'
'testproject','2bf42c194b2599bf8b1ad7697092507ee8267dbe','Kevin Sawicki','2012-05-29','False'
'testproject','b67d9ad28437d439fc150f7e2b9e12f1e11cecbe','Kevin Sawicki','2012-05-29','False'
'testproject','a6caa6042c2d647d464e00171d1ce5f7d6201277','Kevin Sawicki','2012-05-29','False'
'testproject','1f1292b8a08d886fb5d5f6920c635826397984e4','Kevin Sawicki','2012-05-29','False'
'testproject','0bd921d04c94d140233cc396ffd6f1862c3d1c53','Kevin Sawicki','2012-05-29','False'
'testproject','7dbde2f7e862cd210a27079c23ea7b65ad402af1','Kevin Sawicki','2012-05-29','False'
'testproject','8157ab84872d02970a846eb3f17f93ebab266313','Kevin Sawicki','2012-05-29','False'
'testproject','69473b7f3a532cdbe5b1ed2a55c575a8827754a5','Kevin Sawicki','2012-05-29','False'
'testproject','5d489ff0b6ba3b080ad967635f9c6bfe7a84f772','Kevin Sawicki','2012-05-29','False'
'testproject','3c0d4e1619c836a4a7251e02fdaf922c670b3075','Kevin Sawicki','2012-05-29','False'
'testproject','479b188026ec0862b7fe2aea8b9b3169174f75a2','Kevin Sawicki','2012-05-24','True'
'testproject','ee416f99f6babd09c54b4f6278d789836b2a8db8','Kevin Sawicki','2012-05-24','False'
'testproject','1efa1b0c8bbc5f54ce83c88b2a3a7c0ad23f6f06','Kevin Sawicki','2012-05-24','True'
'testproject','76ffe83c51f9143937998246a09f853f05fdc30c','Kevin Sawicki','2012-05-24','False'
'testproject','9a7022e73d7feff70c99c8a7124280b9779ed4d8','Kevin Sawicki','2012-05-24','False'
'testproject','fab47d40e24cd0bbd7ee0f092220a827cab08a5d','Kevin Sawicki','2012-05-24','False'
'testproject','5295f5d1ec796afb367015a12bf8f7c619d6e6fa','Kevin Sawicki','2012-05-24','False'
'testproject','176c252e22a19e8b1403fce10c48437c2104f660','Kevin Sawicki','2012-05-24','False'
'testproject','f5663d2e7731e3e96363e6c3a85db1118ef90723','Kevin Sawicki','2012-05-24','False'
'testproject','6934c6fe94384556bb127b3aab92f51ff51f950b','Kevin Sawicki','2012-05-24','True'
'testproject','397788e469aad8776ff447ffed77c1c42c54377d','Kevin Sawicki','2012-05-24','True'
'testproject','98d6b0fae64048fb0ebb997c5342a5aa20665e4c','Kevin Sawicki','2012-05-24','True'
'testproject','1f0e4a9ad0e9ed15031e533ca9708bbd88dc56c1','Kevin Sawicki','2012-05-23','True'
'testproject','87c2979ad467c15c6a8c8c6814fd3a003908951e','Kevin Sawicki','2012-05-23','False'
'testproject','2cccbe92e8d3cc42a331bb80e6180cbbc5228c17','Kevin Sawicki','2012-05-23','False'
'testproject','c6d6b57811ef6b4151f93602c3199bad5d1924ae','Kevin Sawicki','2012-05-23','True'
'testproject','b54ae1b1abb28b47d8324b1985f7c2d2e0b91b05','Kevin Sawicki','2012-05-23','False'
'testproject','4347360d207dac83398cbfdca4a218b024df1467','Kevin Sawicki','2012-05-22','False'
'testproject','3dc079b66aff7a09491cde35a9679294b4f24708','Kevin Sawicki','2012-05-22','False'
'testproject','b72e7445be5a56e0a6b054b2b94d7959209e8f50','Kevin Sawicki','2012-05-22','False'
'testproject','97257be06326bb96ebfed7c8bf43fa1d7753f554','Kevin Sawicki','2012-05-22','False'
'testproject','23105ee9368e30a0dfaac06487b14df242b66956','Kevin Sawicki','2012-05-22','False'
'testproject','3af92153fc7f4e04cfdc1490b1aba9173fbe8605','Kevin Sawicki','2012-05-22','False'
'testproject','66b402ff52c6ad3a3dd304fef564301fa397fd75','Kevin Sawicki','2012-05-22','False'
'testproject','047a39fd21c57e9301b13e8ca0aba670459eccd8','Kevin Sawicki','2012-05-22','False'
'testproject','5f0964485ff81523865b410736779d443784684e','Kevin Sawicki','2012-05-22','True'
'testproject','795ae47f6a31b2128e014abdaf94ee341286f19d','Kevin Sawicki','2012-05-22','False'
'testproject','d348491611d464fcaf7a72b4573ad49c076458b3','Kevin Sawicki','2012-05-22','False'
'testproject','0b5a9e49fa7568f48831a5c69e9371972e0a26e5','Kevin Sawicki','2012-05-22','False'
'testproject','2209312973b4a2346865006c9b2b62e50f088331','Kevin Sawicki','2012-05-22','False'
'testproject','0db00ff1deb9c859368d94bd79e8e1cdb85f3ad0','Kevin Sawicki','2012-05-22','False'
'testproject','869804ba1c81490bc9dba68348d46506b4c9cd5f','Kevin Sawicki','2012-05-22','False'
'testproject','153feafe64e1c70055abbc76181417761f4ca61a','Kevin Sawicki','2012-05-22','False'
'testproject','0c06cca64917ee10ff7de64bbab94c9be0828ede','Kevin Sawicki','2012-05-22','False'
'testproject','85835c1092bfcc124f5fa0c34eadec4f8ced1927','Kevin Sawicki','2012-05-22','False'
'testproject','a48fa0f41454644d37a379f69cb45127253e278f','Kevin Sawicki','2012-05-22','False'
'testproject','d71935389705c7349d55a9a225a5acfa2d86d7f7','Kevin Sawicki','2012-05-22','False'
'testproject','d943c73485bca04fdbc83d9373c0544333bec4c6','Kevin Sawicki','2012-05-22','False'
'testproject','84c7bc5ede73b94e7ff6982dd7c4ad4b05ee6992','Kevin Sawicki','2012-05-22','False'
'testproject','29075215d3bdc3cc50d08554b4c863c3402d3301','Kevin Sawicki','2012-05-22','False'
'testproject','f221ee258b9048ddce2caa7813d981bed1064d41','Kevin Sawicki','2012-05-22','False'
'testproject','9ffee027a07b448cd74a6259c0df98a74ba19bed','Kevin Sawicki','2012-05-22','False'
'testproject','5de23f1d3bd63a0f59e96c3860f9b90a9b8bf811','Kevin Sawicki','2012-05-22','False'
'testproject','0f91899b291b0cb09f817119313fe20ecc847307','Kevin Sawicki','2012-05-22','False'
'testproject','dc87610e14ec3908b59d38822479f0c05813d565','Kevin Sawicki','2012-05-22','False'
'testproject','5e733009177375917f11d27da231d224341fe5a9','Kevin Sawicki','2012-05-22','False'
'testproject','26970eb8ed8d56c8491c63c982d86930f94528fa','Kevin Sawicki','2012-05-22','False'
'testproject','d1ac51072da3677b1a4cf14130c2a5683d32c710','Kevin Sawicki','2012-05-22','False'
'testproject','8e17b5fb4607bc45ccfbe54287533fd51a4f4606','Kevin Sawicki','2012-05-21','False'
'testproject','83fd9dd00d8746f8bed9679daef621e6bc48b026','Kevin Sawicki','2012-05-21','False'
'testproject','277617ec2c7c642b9d3fe7dea965892e9b1e3823','Kevin Sawicki','2012-05-21','False'
'testproject','2b191f740c1e42930944bd349aa9106815e80793','Kevin Sawicki','2012-05-21','False'
'testproject','8d72f1dc9ff42d1beb5e05b576db33fe5cce4457','Kevin Sawicki','2012-05-21','False'
'testproject','1c4be13574e70dc41478472ea0d123bec526ecf2','Kevin Sawicki','2012-05-21','False'
'testproject','a78278be8c61d212d140f6989990aaaabee8ac83','Kevin Sawicki','2012-05-21','False'
'testproject','d5f26286cac2eff65fded32396c6d4aac927e150','Kevin Sawicki','2012-05-21','False'
'testproject','d45059f94bf1830018878a2f7d08630432a86a6f','Kevin Sawicki','2012-05-21','False'
'testproject','e4d1e2cb0eba84a18e54434c04b8c8c060e8d096','Kevin Sawicki','2012-05-21','False'
'testproject','3a1cc90b576899e2a1a980de1951c5d21e79ab2a','Kevin Sawicki','2012-05-21','False'
'testproject','784e00f358fe9f79849a87d334ec04333485dac8','Kevin Sawicki','2012-05-21','False'
'testproject','b3f3204e7e25f9f1cee57482e90ed1c1bf13d1d7','Kevin Sawicki','2012-05-21','False'
'testproject','96495e3344675868cd924156010e85ce7410689d','Kevin Sawicki','2012-05-21','False'
'testproject','4f48489a7671b7dd20e3f2add87b27f90a7462d5','Kevin Sawicki','2012-05-20','False'
'testproject','cfa8c56e82c5b498bf97d050291d37a1825880ed','Kevin Sawicki','2012-05-20','False'
'testproject','61684018dade7af116215e10966dac1564c4daad','Kevin Sawicki','2012-05-19','False'
'testproject','0c5d1b7765f9962469629a0bccc89f9d37b0a793','Kevin Sawicki','2012-05-19','False'
'testproject','31ff7f077145824b5cc37af42e6af0a8baff62e6','Kevin Sawicki','2012-05-19','False'
'testproject','bcd5a0d0e0405bff04fc3780543eccfd4740aee1','Kevin Sawicki','2012-05-19','False'
'testproject','74148431a428651203146dce5ad6b7b4a5ba8a7f','Kevin Sawicki','2012-05-19','False'
'testproject','5f3ebf5c6e5212c5e87eb7b3358056f3fb5991c4','Kevin Sawicki','2012-05-19','False'
'testproject','8e75f8d3a451f6a3f38c7d00c7298548225b5098','Kevin Sawicki','2012-05-19','False'
'testproject','df9e11647ca329bc36a7da1c58df3dbcf19f8dff','Kevin Sawicki','2012-05-18','False'
'testproject','b5593c19011adceac6bf40da2f07e48cbaecd2d2','Kevin Sawicki','2012-05-18','False'
'testproject','ace31d2d73171d1a37384f5f692fccf54c1a229d','Kevin Sawicki','2012-05-18','False'
'testproject','5d9ba809e0d3cb743943bb98b981321efaee1b9c','Kevin Sawicki','2012-05-18','False'
'testproject','e2c93a1f4645a15cb00456b64a5fc2e5f87f5638','Kevin Sawicki','2012-05-18','False'
'testproject','5d098b21d813a9d8f9f65a6c6ab24aea9fe73b0e','Kevin Sawicki','2012-05-18','False'
'testproject','2ce6da5baccdb7ec09e91d6002b8e0760d4e2b0b','Kevin Sawicki','2012-05-18','False'
'testproject','93456d118b599cc73feb8298a237f23403c314b5','Kevin Sawicki','2012-05-18','False'
'testproject','a58b04e6ea2e397c8be529f26808919fdb7b17e2','Kevin Sawicki','2012-05-18','False'
'testproject','c2a1613da0d72218f5e2347771733df91108ec03','Kevin Sawicki','2012-05-18','False'
'testproject','fb61d34e932ba06a81dfc68e08085069f5c91f50','Kevin Sawicki','2012-05-18','False'
'testproject','9e7f2b17ec929e70f5fd9fe531632c83a2fec5a7','Kevin Sawicki','2012-05-18','False'
'testproject','71d90fa055e7b52b756d100b0215ee33f352225b','Kevin Sawicki','2012-05-18','False'
'testproject','c7129a0243e7ddddf57a86cc1b3dca6e5455bd99','Kevin Sawicki','2012-05-18','False'
'testproject','9930ee137a8ba48efc6b62bcf14557165b25d35f','Kevin Sawicki','2012-05-18','False'
'testproject','89c65acf6edec74081603abd656743b624d550ee','Kevin Sawicki','2012-05-17','False'
'testproject','df3ba3d31ee7cca09fe0604b35b91fd733dafc87','Kevin Sawicki','2012-05-17','False'
'testproject','a0a12c41534367e4741d6a832be32ec92e3740da','Kevin Sawicki','2012-05-17','False'
'testproject','d0682a0099d072bf9b5c40281b50e6341194c20e','Kevin Sawicki','2012-05-17','False'
'testproject','199a36e1cacdba05ea832d4f9a53b7b73d205abc','Kevin Sawicki','2012-05-17','False'
'testproject','f293f32d022738369d8f63254a9f7caf86e96893','Kevin Sawicki','2012-05-17','False'
