project, sha, language, file_name, is_test,bracket_diff,isExceptionPatch, method_name,total_add,total_del,throw Adds,catch Dels,throw Dels,try Adds,try Dels,exception Dels,raise Adds,catch Adds,finally Dels,finally Adds,exception Adds,raise Dels
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/main/java/com/github/mobile/util/HtmlUtils.java','False','0','True','format','3','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','format','4','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','toggleRemoved','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','togglesRemoved','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','emailQuoted','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','emailFragment','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','emailFragments','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','trailingEmailFragment','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','leadingBreak','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','trailingBreak','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','wrappedBreaks','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','wrappedParagraphs','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','leadingWhitespace','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','trailingWhitespace','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','wrappedWhitetspace','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','preWithNoWhitespace','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','preWithSpaces','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','preWithTabs','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','preWithNewline','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','preWithAllWhitepsace','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','multiplePresEscaped','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5673c1037aff217c4271dbfe5eff7dc2c55bf27','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','formatPreCodeOnly','1','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','8028c9df2575d3c52618b9aa53157b30a594725a','java','app/src/main/java/com/github/mobile/util/HtmlUtils.java','False','0','True','formatPres','12','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','8028c9df2575d3c52618b9aa53157b30a594725a','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','formatPreCodeOnly','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','7449626a3669005a8d4c6749de1460a4c6ee425e','java','app/src/test/java/com/github/mobile/util/HtmlUtilsTest.java','True','0','True','formatPreCodeOnly','5','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','2f7e7fdac0231df5499ec5f6c2e9e9f7d10470a3','java','app/src/main/java/com/github/mobile/util/HtmlUtils.java','False','0','True','TagHandler','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c920f5582a5bbafe1470185c5ea1cf773d4b910c','java','app/src/main/java/com/github/mobile/util/TypefaceUtils.java','False','0','True','getOcticons','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','46fccfdbfe20f5906ef1d4ceb7105731d6e0aab1','java','app/src/main/java/com/github/mobile/ui/comment/CommentItemView.java','False','0','True','CommentItemView','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','46fccfdbfe20f5906ef1d4ceb7105731d6e0aab1','java','app/src/main/java/com/github/mobile/ui/gist/GistFragment.java','False','0','True','updateFiles','2','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','46fccfdbfe20f5906ef1d4ceb7105731d6e0aab1','java','app/src/main/java/com/github/mobile/ui/gist/GistView.java','False','0','True','GistView','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','46fccfdbfe20f5906ef1d4ceb7105731d6e0aab1','java','app/src/main/java/com/github/mobile/ui/issue/DashboardIssueView.java','False','0','True','DashboardIssueView','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','46fccfdbfe20f5906ef1d4ceb7105731d6e0aab1','java','app/src/main/java/com/github/mobile/ui/issue/RepositoryIssueItemView.java','False','0','True','RepositoryIssueItemView','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','46fccfdbfe20f5906ef1d4ceb7105731d6e0aab1','java','app/src/main/java/com/github/mobile/ui/repo/RepositoryItemView.java','False','0','True','RepositoryItemView','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','46fccfdbfe20f5906ef1d4ceb7105731d6e0aab1','java','app/src/main/java/com/github/mobile/ui/user/NewsEventItemView.java','False','0','True','NewsEventItemView','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','46fccfdbfe20f5906ef1d4ceb7105731d6e0aab1','java','app/src/main/java/com/github/mobile/util/TypefaceUtils.java','False','0','True','setOcticons','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','ac2c523e4aad6811acb00b7dac2bb0b1226e5df7','java','integration-tests/src/main/java/com/github/mobile/RecentRepositoriesTest.java','True','0','True','testScopedStorage','17','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','6a2198adcda9465c209e61bd65be210aa6720608','java','app/src/main/java/com/github/mobile/ui/repo/RecentRepositories.java','False','0','True','RecentRepositories','0','6',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','6a2198adcda9465c209e61bd65be210aa6720608','java','app/src/main/java/com/github/mobile/ui/repo/RecentRepositories.java','False','0','True','load','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','6a2198adcda9465c209e61bd65be210aa6720608','java','app/src/main/java/com/github/mobile/ui/repo/RecentRepositories.java','False','0','True','trim','0','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a821217fea17fec37f38fe5eef1e65292babc3be','java','app/src/main/java/com/github/mobile/ui/gist/DeleteGistTask.java','False','0','True','DeleteGistTask','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a821217fea17fec37f38fe5eef1e65292babc3be','java','app/src/main/java/com/github/mobile/ui/gist/DeleteGistTask.java','False','0','True','start','1','5',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a821217fea17fec37f38fe5eef1e65292babc3be','java','app/src/main/java/com/github/mobile/ui/gist/DeleteGistTask.java','False','0','True','run','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a821217fea17fec37f38fe5eef1e65292babc3be','java','app/src/main/java/com/github/mobile/ui/gist/OpenGistTask.java','False','0','True','start','1','6',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a821217fea17fec37f38fe5eef1e65292babc3be','java','app/src/main/java/com/github/mobile/ui/issue/CreateCommentTask.java','False','0','True','create','1','5',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a821217fea17fec37f38fe5eef1e65292babc3be','java','app/src/main/java/com/github/mobile/ui/issue/EditAssigneeTask.java','False','0','True','edit','1','5',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a821217fea17fec37f38fe5eef1e65292babc3be','java','app/src/main/java/com/github/mobile/ui/issue/EditIssueTask.java','False','0','True','edit','1','5',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a821217fea17fec37f38fe5eef1e65292babc3be','java','app/src/main/java/com/github/mobile/ui/issue/EditLabelsTask.java','False','0','True','edit','1','5',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a821217fea17fec37f38fe5eef1e65292babc3be','java','app/src/main/java/com/github/mobile/ui/issue/EditMilestoneTask.java','False','0','True','edit','1','5',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a821217fea17fec37f38fe5eef1e65292babc3be','java','app/src/main/java/com/github/mobile/ui/issue/EditStateTask.java','False','0','True','edit','2','6',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0899082bf51b67aee41fefdd987becb882c11af4','java','app/src/main/java/com/github/mobile/ui/gist/RandomGistTask.java','False','0','True','start','1','5',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0899082bf51b67aee41fefdd987becb882c11af4','java','app/src/main/java/com/github/mobile/ui/gist/RandomGistTask.java','False','0','True','run','0','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0899082bf51b67aee41fefdd987becb882c11af4','java','app/src/main/java/com/github/mobile/ui/gist/RandomGistTask.java','False','0','True','onSuccess','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0899082bf51b67aee41fefdd987becb882c11af4','java','app/src/main/java/com/github/mobile/ui/gist/RandomGistTask.java','False','0','True','onException','2','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0f114130e65e27ecb81689dd2d1f103cd11047bf','java','app/src/main/java/com/github/mobile/ui/ItemListFragment.java','False','0','True','onOptionsItemSelected','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0f114130e65e27ecb81689dd2d1f103cd11047bf','java','app/src/main/java/com/github/mobile/ui/ItemListFragment.java','False','0','True','forceRefresh','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0f114130e65e27ecb81689dd2d1f103cd11047bf','java','app/src/main/java/com/github/mobile/ui/ItemListFragment.java','False','0','True','isForceRefresh','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0f114130e65e27ecb81689dd2d1f103cd11047bf','java','app/src/main/java/com/github/mobile/ui/PagedItemFragment.java','False','0','True','forceRefresh','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0f114130e65e27ecb81689dd2d1f103cd11047bf','java','app/src/main/java/com/github/mobile/ui/gist/MyGistsFragment.java','False','0','True','onActivityResult','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0f114130e65e27ecb81689dd2d1f103cd11047bf','java','app/src/main/java/com/github/mobile/ui/repo/RepoListFragment.java','False','0','True','loadData','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','702c2d9b3615c32e861b756da810c7bb010a2386','java','app/src/main/java/com/github/mobile/ui/gist/GistsActivity.java','False','0','True','onCreate','2','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','702c2d9b3615c32e861b756da810c7bb010a2386','java','app/src/main/java/com/github/mobile/ui/gist/GistsActivity.java','False','0','True','onOptionsItemSelected','0','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','702c2d9b3615c32e861b756da810c7bb010a2386','java','app/src/main/java/com/github/mobile/ui/gist/GistsFragment.java','False','0','True','onOptionsItemSelected','8','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','702c2d9b3615c32e861b756da810c7bb010a2386','java','app/src/main/java/com/github/mobile/ui/gist/MyGistsFragment.java','False','0','True','onActivityResult','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a5c6836cb499332c5c771340c1d39b9cb833cb6f','java','app/src/main/java/com/github/mobile/ui/ProgressDialogTask.java','False','0','True','showIndeterminate','5','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a5c6836cb499332c5c771340c1d39b9cb833cb6f','java','app/src/main/java/com/github/mobile/ui/ProgressDialogTask.java','False','0','True','showIndeterminate','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a5c6836cb499332c5c771340c1d39b9cb833cb6f','java','app/src/main/java/com/github/mobile/ui/gist/CreateGistActivity.java','False','0','True','onCreate','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a5c6836cb499332c5c771340c1d39b9cb833cb6f','java','app/src/main/java/com/github/mobile/ui/gist/CreateGistActivity.java','False','0','True','onPrepareOptionsMenu','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a5c6836cb499332c5c771340c1d39b9cb833cb6f','java','app/src/main/java/com/github/mobile/ui/gist/CreateGistActivity.java','False','0','True','createGist','10','26',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','98e12c22ec42e251beda457f2b98c3fcfa0068a1','java','app/src/main/java/com/github/mobile/ui/gist/DeleteGistTask.java','False','0','True','onException','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','ae8fe497b6dbf7ebdfb64a053a0509f732f993ae','java','app/src/main/java/com/github/mobile/ui/gist/GistsActivity.java','False','0','True','onOptionsItemSelected','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','b9656d091e9594c8765f1566b23edf005b9ca30d','java','app/src/main/java/com/github/mobile/accounts/AccountScope.java','False','0','True','enterWith','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','b9656d091e9594c8765f1566b23edf005b9ca30d','java','app/src/main/java/com/github/mobile/accounts/AccountScope.java','False','0','True','enterWith','3','0',1,0,0,0,0,0,0,0,0,0,0,0
'testproject','b9656d091e9594c8765f1566b23edf005b9ca30d','java','app/src/main/java/com/github/mobile/accounts/AccountScope.java','False','0','True','exit','3','2',1,0,0,0,0,0,0,0,0,0,0,0
'testproject','c4444263b49e778e9d18c90621ae8a3c03400c35','java','app/src/main/java/com/github/mobile/ui/issue/FilterIssuesActivity.java','False','0','True','updateLabels','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','7107e359df13dc258a64e277f33a7a71e7121f8a','java','app/src/main/java/com/github/mobile/ui/issue/MilestoneDialog.java','False','0','True','load','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','86a1a170b60310b9982fd106d0be95a0196f48b2','java','app/src/main/java/com/github/mobile/ui/repo/RepoListFragment.java','False','0','True','onAttach','4','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','86a1a170b60310b9982fd106d0be95a0196f48b2','java','app/src/main/java/com/github/mobile/ui/repo/RepoListFragment.java','False','0','True','onOrganizationSelected','6','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','86a1a170b60310b9982fd106d0be95a0196f48b2','java','app/src/main/java/com/github/mobile/ui/repo/RepoListFragment.java','False','0','True','onActivityCreated','0','15',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','86a1a170b60310b9982fd106d0be95a0196f48b2','java','app/src/main/java/com/github/mobile/ui/repo/RepoListFragment.java','False','0','True','onListItemClick','3','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','86a1a170b60310b9982fd106d0be95a0196f48b2','java','app/src/main/java/com/github/mobile/ui/repo/RepoListFragment.java','False','0','True','onStop','3','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','86a1a170b60310b9982fd106d0be95a0196f48b2','java','app/src/main/java/com/github/mobile/ui/repo/RepoListFragment.java','False','0','True','loadData','3','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','86a1a170b60310b9982fd106d0be95a0196f48b2','java','app/src/main/java/com/github/mobile/ui/repo/RepositoryListAdapter.java','False','0','True','update','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5d0d24e3a99d6ebcfc007adca63410a0938127a','java','app/src/main/java/com/github/mobile/ui/ItemListFragment.java','False','0','True','onOptionsItemSelected','0','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5d0d24e3a99d6ebcfc007adca63410a0938127a','java','app/src/main/java/com/github/mobile/ui/ItemListFragment.java','False','0','True','showList','0','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5d0d24e3a99d6ebcfc007adca63410a0938127a','java','app/src/main/java/com/github/mobile/ui/gist/GistFragment.java','False','0','True','onOptionsItemSelected','0','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5d0d24e3a99d6ebcfc007adca63410a0938127a','java','app/src/main/java/com/github/mobile/ui/gist/GistFragment.java','False','0','True','refreshGist','0','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5d0d24e3a99d6ebcfc007adca63410a0938127a','java','app/src/main/java/com/github/mobile/ui/issue/IssueFragment.java','False','0','True','updateHeader','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5d0d24e3a99d6ebcfc007adca63410a0938127a','java','app/src/main/java/com/github/mobile/ui/issue/IssueFragment.java','False','0','True','refreshIssue','0','4',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','c5d0d24e3a99d6ebcfc007adca63410a0938127a','java','app/src/main/java/com/github/mobile/ui/issue/IssueFragment.java','False','0','True','onOptionsItemSelected','0','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','ba29bf723070c4b6db3e830af275718df84968bb','java','app/src/main/java/com/github/mobile/ui/issue/ViewFiltersActivity.java','False','0','True','onDialogResult','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','f31bfefd09c69c4196134cd77e8618ff45f2e2c5','java','app/src/main/java/com/github/mobile/ui/repo/RepoListFragment.java','False','0','True','onActivityCreated','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','cc9da809b3198d8e9c6b946c321e94b7b28199a9','java','app/src/main/java/com/github/mobile/ui/NewsFragment.java','False','0','True','onActivityCreated','4','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','1c1a32d48915b2dd10aac39e80486e71b57a0900','java','app/src/main/java/com/github/mobile/util/HttpImageGetter.java','False','0','True','LoadingImageGetter','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','717469483245409b02644f7e91a49807b88a20ac','java','app/src/main/java/com/github/mobile/ui/user/FollowersFragment.java','False','0','True','onActivityCreated','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','717469483245409b02644f7e91a49807b88a20ac','java','app/src/main/java/com/github/mobile/ui/user/MembersFragment.java','False','0','True','onActivityCreated','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','2baf0b479b6b998d92d33dd1a00de0807a0aaa78','java','app/src/main/java/com/github/mobile/ui/NewsFragment.java','False','0','True','getLoadingMessage','2','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','2baf0b479b6b998d92d33dd1a00de0807a0aaa78','java','app/src/main/java/com/github/mobile/ui/repo/RepositoryNewsFragment.java','False','0','True','EventPager','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','2baf0b479b6b998d92d33dd1a00de0807a0aaa78','java','app/src/main/java/com/github/mobile/ui/user/HomePagerAdapter.java','False','0','True','getItem','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','9a5510da2479f39bda8b9b3cde3174915b96681b','java','app/src/main/java/com/github/mobile/ui/user/NewsEventListAdapter.java','False','0','True','formatPullRequest','3','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','580cece599b550ad05728fdaefd39b90d9c93c8c','java','app/src/main/java/com/github/mobile/accounts/AccountUtils.java','False','0','True','isUser','9','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','580cece599b550ad05728fdaefd39b90d9c93c8c','java','app/src/main/java/com/github/mobile/ui/user/FollowersFragment.java','False','0','True','onListItemClick','5','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','580cece599b550ad05728fdaefd39b90d9c93c8c','java','app/src/main/java/com/github/mobile/ui/user/MembersFragment.java','False','0','True','onListItemClick','6','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','580cece599b550ad05728fdaefd39b90d9c93c8c','java','app/src/main/java/com/github/mobile/ui/user/UserPagerAdapter.java','False','0','True','UserPagerAdapter','1','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','580cece599b550ad05728fdaefd39b90d9c93c8c','java','app/src/main/java/com/github/mobile/ui/user/UserPagerAdapter.java','False','0','True','getItem','3','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','580cece599b550ad05728fdaefd39b90d9c93c8c','java','app/src/main/java/com/github/mobile/ui/user/UserPagerAdapter.java','False','0','True','getTitle','3','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','044262d0939735b2717aaee0a58b942114667639','java','app/src/main/java/com/github/mobile/HomeActivity.java','False','0','True','setOrg','2','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','044262d0939735b2717aaee0a58b942114667639','java','app/src/main/java/com/github/mobile/HomeActivity.java','False','0','True','addListener','1','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','044262d0939735b2717aaee0a58b942114667639','java','app/src/main/java/com/github/mobile/HomeActivity.java','False','0','True','removeListener','4','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','044262d0939735b2717aaee0a58b942114667639','java','app/src/main/java/com/github/mobile/ui/repo/RepoListFragment.java','False','0','True','onAttach','2','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','044262d0939735b2717aaee0a58b942114667639','java','app/src/main/java/com/github/mobile/ui/repo/RepoListFragment.java','False','0','True','onOrganizationSelected','3','2',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','044262d0939735b2717aaee0a58b942114667639','java','app/src/main/java/com/github/mobile/ui/user/MembersFragment.java','False','0','True','onAttach','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','044262d0939735b2717aaee0a58b942114667639','java','app/src/main/java/com/github/mobile/ui/user/MembersFragment.java','False','0','True','onListItemClick','3','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','044262d0939735b2717aaee0a58b942114667639','java','app/src/main/java/com/github/mobile/ui/user/MembersFragment.java','False','0','True','onOrganizationSelected','6','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','044262d0939735b2717aaee0a58b942114667639','java','app/src/main/java/com/github/mobile/ui/user/UserNewsFragment.java','False','0','True','onAttach','1','9',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','044262d0939735b2717aaee0a58b942114667639','java','app/src/main/java/com/github/mobile/ui/user/UserNewsFragment.java','False','0','True','onOrganizationSelected','6','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','809b9919178414afc65ed3732dd44ea17e9b0543','java','app/src/main/java/com/github/mobile/ui/repo/RepoListFragment.java','False','0','True','loadData','1','7',0,0,0,1,6,0,0,0,0,0,0,0
'testproject','809b9919178414afc65ed3732dd44ea17e9b0543','java','app/src/main/java/com/github/mobile/ui/repo/RepoListFragment.java','False','0','True','onLoadFinished','9','0',0,0,0,0,0,0,0,0,0,0,8,0
'testproject','8dbe2e1c50722320bc4cc4981e606a6efc1eebc1','java','app/src/main/java/com/github/mobile/HomeActivity.java','False','0','True','onLoadFinished','2','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','ddaee9c3c2950f6e35bfa98304f8a1ee50113550','java','app/src/main/java/com/github/mobile/ui/user/UserNewsFragment.java','False','0','True','viewRepository','5','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','0a4bc1d41987f8cc976e6e7ae4d4dcdf05bec72e','java','app/src/main/java/com/github/mobile/ui/gist/GistFragment.java','False','0','True','updateFiles','10','5',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','f0240c4fb6b22b70eb9b08c631834dd8cd890bbd','java','app/src/main/java/com/github/mobile/accounts/ScopeBase.java','False','0','True','get','1','4',1,0,2,0,0,0,0,0,0,0,0,0
'testproject','439c176a6324d539f67dd4059f72367c33228911','java','app/src/main/java/com/github/mobile/accounts/AuthenticatorActivity.java','False','0','True','configureSyncFor','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','7abf1cb275a626c5c1e27a4a11c5dbb03b707ca9','java','app/src/main/java/com/github/mobile/sync/SyncCampaign.java','False','0','True','run','6','6',0,0,0,2,2,0,0,0,0,0,0,0
'testproject','2fb3ceda988a812e69b1e006dcb86c7451bd0547','java','app/src/main/java/com/github/mobile/accounts/AuthenticatorActivity.java','False','0','True','onCreate','4','0',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','2fb3ceda988a812e69b1e006dcb86c7451bd0547','java','app/src/main/java/com/github/mobile/accounts/AuthenticatorActivity.java','False','0','True','handleLogin','4','7',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','2fb3ceda988a812e69b1e006dcb86c7451bd0547','java','app/src/main/java/com/github/mobile/accounts/AuthenticatorActivity.java','False','0','True','finishConfirmCredentials','0','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','2fb3ceda988a812e69b1e006dcb86c7451bd0547','java','app/src/main/java/com/github/mobile/accounts/AuthenticatorActivity.java','False','0','True','finishLogin','2','3',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','2fb3ceda988a812e69b1e006dcb86c7451bd0547','java','app/src/main/java/com/github/mobile/accounts/AuthenticatorActivity.java','False','0','True','onAuthenticationResult','2','9',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','a57ae410ddba7e3960e5653f1aa08a9c06c9c9cc','java','app/src/main/java/com/github/mobile/ui/repo/SearchRepositoryListAdapter.java','False','0','True','SearchRepositoryListAdapter','1','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','15c289e2e753e0d73b584ccbdeaef941e6b8d7b4','java','app/src/main/java/com/github/mobile/ui/issue/CreateIssueActivity.java','False','0','True','updateHeader','0','1',0,0,0,0,0,0,0,0,0,0,0,0
'testproject','15c289e2e753e0d73b584ccbdeaef941e6b8d7b4','java','app/src/main/java/com/github/mobile/ui/issue/DashboardIssueListAdapter.java','False','0','True','computeNumberWidth','1','0',0,0,0,0,0,0,0,0,0,0,0,0
